num :,element :,name :,str3 :,tc :,lata :,latb :,latc :,refno :,ma1 :,ma2 :,mb1 :,mb2 :,mc1 :,mc2 :,md1 :,md2 :,me1 :,me2 :,mf1 :,mf2 :,mg1 :,mg2 :,mh1 :,mh2 :,mi1 :,mi2 :,mo1 :,mo2 :,oz :,composition :
156309,La1.855Sr0.145Cu1O4,"(La,Sr)2CuO4",T,32.2,,,,JPS0683074,La,1.855,Sr,0.145,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.855Sr0.145Cu1.0O4.0
156310,La1.855Sr0.145Cu1O4,"(La,Sr)2CuO4",T,32.2,,,,JPS0683074,La,1.855,Sr,0.145,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.855Sr0.145Cu1.0O4.0
156315,La1Fe1P1F0.1O0.9,"LaFeP(O,F)",oxypnictide,62.0,3.9531,,8.496,JPS078114712,La,1.0,Fe,1.0,P,1.0,F,0.1,,,,,,,,,,,O,0.9,,La1.0Fe1.0P1.0F0.1O0.9
156316,La0.8Y0.2Fe1As1O0.7,"(La,Y)FeAsO0.7",oxypnictide,34.0,4.004,,,JPS079103703,La,0.8,Y,0.2,Fe,1.0,As,1.0,,,,,,,,,,,O,0.7,,La0.8Y0.2Fe1.0As1.0O0.7
156317,La1Fe1As1H0.58O0.58,LaFeAsO0.58H0.58,oxypnictide,32.0,3.989,,,JPS079103703,La,1.0,Fe,1.0,As,1.0,H,0.58,,,,,,,,,,,O,0.58,,La1.0Fe1.0As1.0H0.58O0.58
156318,La1Fe1As0.4P0.6F0.1O0.9,"LaFe(As,P)(O,F)",oxypnictide,21.4,3.9708,,8.5458,JPS082124706,La,1.0,Fe,1.0,As,0.4,P,0.6,F,0.1,,,,,,,,,O,0.9,,La1.0Fe1.0As0.4P0.6F0.1O0.9
156319,La1Fe1As0.8P0.2F0.1O0.9,"LaFe(As,P)(O,F)",oxypnictide,26.0,4.0092,,8.6463,JPS082124706,La,1.0,Fe,1.0,As,0.8,P,0.2,F,0.1,,,,,,,,,O,0.9,,La1.0Fe1.0As0.8P0.2F0.1O0.9
156322,Pr1Fe1As0.4P0.6F0.1O0.9,"PrFe(As,P)(O,F)",oxypnictide,17.4,3.9384,,8.4071,JPS082124706,Pr,1.0,Fe,1.0,As,0.4,P,0.6,F,0.1,,,,,,,,,O,0.9,,Pr1.0Fe1.0As0.4P0.6F0.1O0.9
156323,Pr1Fe1As0.6P0.4F0.1O0.9,"PrFe(As,P)(O,F)",oxypnictide,23.4,3.9608,,8.4763,JPS082124706,Pr,1.0,Fe,1.0,As,0.6,P,0.4,F,0.1,,,,,,,,,O,0.9,,Pr1.0Fe1.0As0.6P0.4F0.1O0.9
156324,Pr1Fe1As0.8P0.2F0.1O0.9,"PrFe(As,P)(O,F)",oxypnictide,29.2,3.9723,,8.5284,JPS082124706,Pr,1.0,Fe,1.0,As,0.8,P,0.2,F,0.1,,,,,,,,,O,0.9,,Pr1.0Fe1.0As0.8P0.2F0.1O0.9
156325,Pr1Fe1As0.9P0.1F0.1O0.9,"PrFe(As,P)(O,F)",oxypnictide,35.2,3.9801,,8.5603,JPS082124706,Pr,1.0,Fe,1.0,As,0.9,P,0.1,F,0.1,,,,,,,,,O,0.9,,Pr1.0Fe1.0As0.9P0.1F0.1O0.9
156326,Pr1Fe1As1F0.1O0.9,"PrFeAs(O,F)",oxypnictide,44.0,3.9811,,8.5958,JPS082124706,Pr,1.0,Fe,1.0,As,1.0,F,0.1,,,,,,,,,,,O,0.9,,Pr1.0Fe1.0As1.0F0.1O0.9
156329,Nd1Fe1As0.4P0.6F0.1O0.9,"NdFe(As,P)(O,F)",oxypnictide,22.6,3.9065,,8.3521,JPS082124706,Nd,1.0,Fe,1.0,As,0.4,P,0.6,F,0.1,,,,,,,,,O,0.9,,Nd1.0Fe1.0As0.4P0.6F0.1O0.9
156330,Nd1Fe1As0.5P0.5F0.1O0.9,"NdFe(As,P)(O,F)",oxypnictide,25.2,3.917,,8.4027,JPS082124706,Nd,1.0,Fe,1.0,As,0.5,P,0.5,F,0.1,,,,,,,,,O,0.9,,Nd1.0Fe1.0As0.5P0.5F0.1O0.9
156331,Nd1Fe1As0.6P0.4F0.1O0.9,"NdFe(As,P)(O,F)",oxypnictide,28.0,3.9245,,8.4126,JPS082124706,Nd,1.0,Fe,1.0,As,0.6,P,0.4,F,0.1,,,,,,,,,O,0.9,,Nd1.0Fe1.0As0.6P0.4F0.1O0.9
156332,Nd1Fe1As0.7P0.3F0.1O0.9,"NdFe(As,P)(O,F)",oxypnictide,29.5,3.9279,,8.4368,JPS082124706,Nd,1.0,Fe,1.0,As,0.7,P,0.3,F,0.1,,,,,,,,,O,0.9,,Nd1.0Fe1.0As0.7P0.3F0.1O0.9
156333,Nd1Fe1As0.8P0.2F0.1O0.9,"NdFe(As,P)(O,F)",oxypnictide,34.1,3.9394,,8.4596,JPS082124706,Nd,1.0,Fe,1.0,As,0.8,P,0.2,F,0.1,,,,,,,,,O,0.9,,Nd1.0Fe1.0As0.8P0.2F0.1O0.9
156334,Nd1Fe1As1F0.1O0.9,"NdFeAs(O,F)",oxypnictide,50.1,3.9395,,8.4961,JPS082124706,Nd,1.0,Fe,1.0,As,1.0,F,0.1,,,,,,,,,,,O,0.9,,Nd1.0Fe1.0As1.0F0.1O0.9
156379,La1Fe1P0.6As0.4F0.1O0.9,"LaFe(P,As)O0.9F0.1",oxypnictide,20.86,,,,PHC470S298,La,1.0,Fe,1.0,P,0.6,As,0.4,F,0.1,,,,,,,,,O,0.9,,La1.0Fe1.0P0.6As0.4F0.1O0.9
156380,La1Fe1P0.6As0.6F0.1O0.9,"LaFe(P,As)O0.9F0.1",oxypnictide,26.9,,,,PHC470S298,La,1.0,Fe,1.0,P,0.6,As,0.6,F,0.1,,,,,,,,,O,0.9,,La1.0Fe1.0P0.6As0.6F0.1O0.9
156381,La1Fe1P0.6As0.8F0.1O0.9,"LaFe(P,As)O0.9F0.1",oxypnictide,25.3,,,,PHC470S298,La,1.0,Fe,1.0,P,0.6,As,0.8,F,0.1,,,,,,,,,O,0.9,,La1.0Fe1.0P0.6As0.8F0.1O0.9
156382,La1Fe1As1F0.1O0.9,"LaFeAs(O,F)",oxypnictide,24.3,,,,PHC470S298,La,1.0,Fe,1.0,As,1.0,F,0.1,,,,,,,,,,,O,0.9,,La1.0Fe1.0As1.0F0.1O0.9
156384,Hg0.3La0.7Ba2Ca3Cu3.6Ag0.4O10-z,"(Hg,La)Ba2Ca3(Cu,Ag)4O10-z",Hg1234,121.6,,,,PHC5280012,Hg,0.3,La,0.7,Ba,2.0,Ca,3.0,Cu,3.6,Ag,0.4,,,,,,,O,10.0,,Hg0.3La0.7Ba2.0Ca3.0Cu3.6Ag0.4O10.0
