num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,lata ,layers :,cu-o_a :,cu-o_p :
8357,Y1.0Ba2.0Cu3.0O7.0,Y123,90.0,3.8301,3.8988,11.6682,SUP0100507,3.86445,Two,2.292607719810964,1.91505
8358,Y0.8Pr0.2Ba2.0Cu3.0O7.0,Y123,65.0,3.8358,3.894,11.6766,SUP0100507,3.8649,Two,2.30121040129727,1.9179
8359,Y0.7Pr0.2Cd0.1Ba2.0Cu3.0O7.0,Y123,59.0,3.8376,3.8953,11.6865,SUP0100507,3.86645,Two,2.31134927590613,1.9188
8360,Y0.5Pr0.2Cd0.3Ba2.0Cu3.0O7.0,Y123,42.0,3.8371,3.8957,11.6937,SUP0100507,3.8664,Two,2.3187230028943913,1.91855
8361,Y0.5Pr0.2Cd0.2Ca0.1Ba2.0Cu3.0O7.0,Y123,54.0,3.8516,3.8809,11.6476,SUP0100507,3.86625,Two,2.271510667594548,1.9258
8362,Y0.5Pr0.2Cd0.1Ca0.2Ba2.0Cu3.0O7.0,Y123,68.0,3.8425,3.896,11.7801,SUP0100507,3.86925,Two,2.407207726753535,1.92125
8363,Y0.5Pr0.2Ca0.3Ba2.0Cu3.0O7.0,Y123,74.0,3.8442,3.907,11.7196,SUP0100507,3.8756,Two,2.345247937477167,1.9221
8364,Y1.0Ba2.0Cu3.0O6.96,Y123,92.3,3.822,3.879,11.694,PSS0402145,3.8505,Two,2.3190302415189032,1.911
8365,Y0.975Ca0.025Ba2.0Cu3.0O6.95,Y123,91.5,3.822,3.882,11.691,PSS0402145,3.852,Two,2.315957855273794,1.911
8366,Y0.95Ca0.05Ba2.0Cu3.0O6.94,Y123,88.2,3.822,3.879,11.689,PSS0402145,3.8505,Two,2.313909597777054,1.911
8367,Y0.925Ca0.075Ba2.0Cu3.0O6.93,Y123,86.3,3.824,3.878,11.69,PSS0402145,3.8510000000000004,Two,2.314933726525423,1.912
8368,Y0.9Ca0.1Ba2.0Cu3.0O6.93,Y123,83.3,3.825,3.879,11.69,PSS0402145,3.852,Two,2.314933726525423,1.9125
8369,Y0.85Ca0.15Ba2.0Cu3.0O6.9,Y123,79.0,3.828,3.871,11.693,PSS0402145,3.8495,Two,2.318006112770532,1.914
8370,Y0.8Ca0.2Ba2.0Cu3.0O6.89,Y123,78.2,3.832,3.875,11.697,PSS0402145,3.8535,Two,2.3221026277640107,1.916
8371,Y1.0Ba2.0Cu3.0O6.73,Y123,63.7,3.822,3.879,11.694,PSS0402145,3.8505,Two,2.3190302415189032,1.911
8372,Y0.975Ca0.025Ba2.0Cu3.0O6.72,Y123,70.8,3.822,3.882,11.691,PSS0402145,3.852,Two,2.315957855273794,1.911
8373,Y0.95Ca0.05Ba2.0Cu3.0O6.7,Y123,72.0,3.822,3.879,11.689,PSS0402145,3.8505,Two,2.313909597777054,1.911
8374,Y0.925Ca0.075Ba2.0Cu3.0O6.68,Y123,75.1,3.824,3.878,11.69,PSS0402145,3.8510000000000004,Two,2.314933726525423,1.912
8375,Y0.9Ca0.1Ba2.0Cu3.0O6.66,Y123,80.0,3.825,3.879,11.69,PSS0402145,3.852,Two,2.314933726525423,1.9125
8376,Y0.85Ca0.15Ba2.0Cu3.0O6.58,Y123,80.6,3.828,3.871,11.693,PSS0402145,3.8495,Two,2.318006112770532,1.914
8377,Y0.8Ca0.2Ba2.0Cu3.0O6.53,Y123,80.9,3.832,3.875,11.697,PSS0402145,3.8535,Two,2.3221026277640107,1.916
8387,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,107.0,3.847,,15.76,PHC3070202,3.847,Three,,1.9235
8388,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.0,3.85,,15.78,PHC3070202,3.85,Three,,1.925
8389,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,118.0,3.853,,15.78,PHC3070202,3.853,Three,,1.9265
8410,Eu1.0Ba1.0Sr1.0Cu3.0O6.95,RE123,84.0,3.803,3.845,11.582,SUP0100645,3.824,Two,2.386578785009201,1.9015
8411,Eu1.0Ba1.0Sr0.9Ca0.1Cu3.0O6.95,RE123,81.0,3.82,3.85,11.57,SUP0100645,3.835,Two,2.3971969751449627,1.91
8412,Eu1.0Ba1.0Sr0.8Ca0.2Cu3.0O6.95,RE123,75.0,3.84,,11.575,SUP0100645,3.84,Two,2.392772729255063,1.92
8413,Eu1.0Ba1.0Sr0.7Ca0.3Cu3.0O6.95,RE123,75.0,3.842,,11.582,SUP0100645,3.842,Two,2.386578785009201,1.921
8453,Y0.6Pr0.2Cd0.2Ba2.0Cu3.0O7.0,Y123,49.0,3.8415,3.8956,11.6819,SUP0100507,3.86855,Two,2.3066382836636294,1.92075
8481,Pr0.5Ca0.5Ba2.0Cu3.0O7.0,RE123,52.0,3.877,3.905,11.61,SSC1070509,3.891,Two,2.361803008025758,1.9385
8484,Pr0.5Ca0.5Ba2.0Cu3.0O7.0,RE123,98.0,3.844,,11.646,SSC1070509,3.844,Two,2.329948437618472,1.922
8538,Bi2.0Sr2.0Ca1.0Cu1.5K0.5O8.0,Bi2212,85.0,3.825447686219222,5.42,30.76,PHC3000033,5.415,Two,,1.912723843109611
8539,Bi2.0Sr2.0Ca1.0Cu1.4K0.6O8.0,Bi2212,87.0,3.8183766184073566,5.43,30.72,PHC3000033,5.415,Two,,1.9091883092036783
8540,Bi2.0Sr2.0Ca1.0Cu1.3K0.7O8.0,Bi2212,93.0,3.832518754031087,5.41,30.69,PHC3000033,5.415,Two,,1.9162593770155436
8618,Nd1.0Ba2.0Cu3.0O6.98,RE123,91.0,3.8594,3.9163,11.7276,PHC3200087,3.88785,Two,2.2577447446952927,1.9297
8625,Nd0.9Ca0.1Ba0.6La0.4Cu3.0O6.7,RE123,54.5,3.8769,3.9222,11.6601,PHC3200087,3.89955,Two,2.317472064208953,1.93845
8626,Nd0.8Ca0.2Ba0.6La0.4Cu3.0O6.72,RE123,72.0,3.8661,3.9131,11.6655,PHC3200087,3.8896,Two,2.31269387864786,1.93305
8627,Nd0.7Ca0.3Ba0.6La0.4Cu3.0O6.79,RE123,75.0,3.8637,3.9116,11.7096,PHC3200087,3.88765,Two,2.2736720298989357,1.93185
8628,Nd0.6Ca0.4Ba0.6La0.4Cu3.0O6.83,RE123,84.0,3.8611,3.9226,11.6983,PHC3200087,3.89185,Two,2.2836708256101117,1.93055
8629,Nd0.5Ca0.5Ba0.6La0.4Cu3.0O6.77,RE123,80.5,3.8641,3.9207,11.6995,PHC3200087,3.8924,Two,2.2826090065965348,1.93205
8630,Nd0.4Ca0.6Ba0.6La0.4Cu3.0O6.71,RE123,78.5,3.8791,3.9307,11.6817,PHC3200087,3.9049,Two,2.298359321964582,1.93955
8669,Hg0.8Bi0.2Sr2.0Ca2.0Cu3.0O8.35,Hg1223,102.0,3.8067,,15.2993,PHC3190209,3.8067,Three,,1.90335
8670,Hg0.7Bi0.3Sr2.0Ca2.0Cu3.0O8.35,Hg1223,107.0,3.8185,,15.2911,PHC3190209,3.8185,Three,,1.90925
8671,Hg0.5Bi0.5Sr2.0Ca2.0Cu3.0O8.35,Hg1223,107.0,3.826,,15.2534,PHC3190209,3.826,Three,,1.913
8681,La1.86K0.14Cu1.0O3.97,T,33.0,3.7683,,13.259,PHC3120061,3.7683,One,2.420056036988856,1.88415
8770,Y1.0Ba2.0Cu3.0O6.95,Y123,91.0,3.818,3.89,11.666,PSS0411363,3.8539999999999996,Two,2.2903546365645506,1.909
8771,Y0.95Ca0.05Ba2.0Cu2.95Co0.05O6.96,Y123,88.0,3.83,3.89,11.668,PSS0411363,3.86,Two,2.2924028940612886,1.915
8772,Y0.9Ca0.1Ba2.0Cu2.9Co0.1O6.95,Y123,88.0,3.862,3.87,11.673,PSS0411363,3.866,Two,2.297523537803138,1.931
8773,Y0.85Ca0.15Ba2.0Cu2.85Co0.15O6.97,Y123,86.0,3.864,3.868,11.675999999999998,PSS0411363,3.866,Two,2.300595924048246,1.932
8774,Y0.8Ca0.2Ba2.0Cu2.8Co0.2O6.98,Y123,82.5,3.865,,11.695,PSS0411363,3.865,Two,2.3200543702672722,1.9325
8775,Y0.75Ca0.25Ba2.0Cu2.75Co0.25O7.0,Y123,82.5,3.867,,11.689,PSS0411363,3.867,Two,2.313909597777054,1.9335
8776,Y0.7Ca0.3Ba2.0Cu2.7Co0.3O7.02,Y123,82.0,3.866,,11.698,PSS0411363,3.866,Two,2.323126756512382,1.933
8777,Y1.0Ba2.0Cu3.0O6.82,Y123,85.0,3.826,3.89,11.702,PSS0411363,3.858,Two,2.32722327150586,1.913
8778,Y0.95Ca0.05Ba2.0Cu2.95Co0.05O6.84,Y123,72.5,3.837,3.88,11.711,PSS0411363,3.8585,Two,2.336440430241188,1.9185
8779,Y0.9Ca0.1Ba2.0Cu2.9Co0.1O6.84,Y123,69.5,3.863,,11.711,PSS0411363,3.863,Two,2.336440430241188,1.9315
8780,Y0.85Ca0.15Ba2.0Cu2.85Co0.15O6.83,Y123,67.5,3.864,,11.716,PSS0411363,3.864,Two,2.3415610739830357,1.932
8781,Y0.8Ca0.2Ba2.0Cu2.8Co0.2O6.83,Y123,69.0,3.868,,11.72,PSS0411363,3.868,Two,2.345657588976516,1.934
8782,Y0.75Ca0.25Ba2.0Cu2.75Co0.25O6.82,Y123,67.5,3.868,,11.715,PSS0411363,3.868,Two,2.3405369452346663,1.934
8783,Y0.7Ca0.3Ba2.0Cu2.7Co0.3O6.84,Y123,70.0,3.868,,11.714,PSS0411363,3.868,Two,2.3395128164862973,1.934
8784,Y1.0Ba2.0Cu3.0O6.74,Y123,79.5,3.824,3.896,11.704,PSS0411363,3.86,Two,2.3292715290026003,1.912
8785,Y0.95Ca0.05Ba2.0Cu2.95Co0.05O6.75,Y123,64.0,3.836,3.886,11.71,PSS0411363,3.861,Two,2.3354163014928186,1.918
8786,Y0.9Ca0.1Ba2.0Cu2.9Co0.1O6.76,Y123,57.5,3.864,,11.713,PSS0411363,3.864,Two,2.3384886877379265,1.932
8787,Y0.85Ca0.15Ba2.0Cu2.85Co0.15O6.78,Y123,57.5,3.865,,11.717,PSS0411363,3.865,Two,2.3425852027314065,1.9325
8788,Y0.8Ca0.2Ba2.0Cu2.8Co0.2O6.78,Y123,55.5,3.866,,11.73,PSS0411363,3.866,Two,2.355898876460213,1.933
8789,Y0.75Ca0.25Ba2.0Cu2.75Co0.25O6.8,Y123,61.0,3.868,,11.73,PSS0411363,3.868,Two,2.355898876460213,1.934
8790,Y0.7Ca0.3Ba2.0Cu2.7Co0.3O6.78,Y123,59.0,3.87,,11.725,PSS0411363,3.87,Two,2.3507782327183637,1.935
8811,Hg0.8Ba2.0Cu1.2O4.0,Hg1201,97.0,3.8827,,9.5274,PHC3140196,3.8827,One,,1.94135
8812,Hg0.8Ba2.0Cu1.2O4.0,Hg1201,80.0,3.8884,,9.5372,PHC3140196,3.8884,One,,1.9442
8813,Hg0.8Ba2.0Cu1.2O4.0,Hg1201,75.0,3.8896,,9.5347,PHC3140196,3.8896,One,,1.9448
8836,Y0.95Pr0.05Ba2.0Cu3.0O6.96,Y123,87.5,3.822,3.883,11.684,PSS0391520,3.8525,Two,2.3087889540352045,1.911
8837,Y0.9Pr0.1Ba2.0Cu3.0O6.96,Y123,83.0,3.823,3.89,11.67,PSS0391520,3.8565,Two,2.294451151558029,1.9115
8838,Y0.8Pr0.2Ba2.0Cu3.0O6.96,Y123,70.0,3.826,3.895,11.674,PSS0391520,3.8605,Two,2.2985476665515074,1.913
8839,Y0.7Pr0.3Ba2.0Cu3.0O6.96,Y123,57.0,3.831,3.897,11.666,PSS0391520,3.864,Two,2.2903546365645506,1.9155
8840,Y0.6Pr0.4Ba2.0Cu3.0O6.96,Y123,32.0,3.836,3.899,11.667,PSS0391520,3.8675,Two,2.2913787653129196,1.918
8841,Y0.5Pr0.5Ba2.0Cu3.0O6.96,Y123,12.0,3.838,3.908,11.675,PSS0391520,3.873,Two,2.299571795299878,1.919
8845,La1.35Ba1.5Ca0.15Cu3.0O6.67,RE123,43.0,3.899,,11.732,BMS0210463,3.899,Two,2.2538514083121814,1.9495
8846,La1.3Ba1.5Ca0.2Cu3.0O6.72,RE123,48.0,3.891,,11.726,BMS0210463,3.891,Two,2.259160503380061,1.9455
8847,La1.25Ba1.5Ca0.25Cu3.0O6.74,RE123,70.0,3.888,,11.72,BMS0210463,3.888,Two,2.264469598447942,1.944
8848,La1.65Ba1.5Ca0.35Cu3.0O6.79,RE123,72.0,3.885,,11.703,BMS0210463,3.885,Two,2.2795120344736053,1.9425
8849,La1.1Ba1.5Ca0.4Cu3.0O6.82,RE123,72.0,3.884,,11.693,BMS0210463,3.884,Two,2.2883605262534066,1.942
8850,La1.05Ba1.5Ca0.45Cu3.0O6.81,RE123,74.0,3.881,,11.686,BMS0210463,3.881,Two,2.2945544704992673,1.9405
8851,La1.0Ba1.5Ca0.5Cu3.0O6.85,RE123,76.0,3.878,,11.666,BMS0210463,3.878,Two,2.3122514540588694,1.939
8852,La0.9Ba1.5Ca0.6Cu3.0O6.74,RE123,73.0,3.899,,11.701,BMS0210463,3.899,Two,2.2812817328295645,1.9495
8853,La1.0Ba1.4Ca0.6Cu3.0O6.9,RE123,74.0,3.874,,11.654000000000002,BMS0210463,3.874,Two,2.32286964419463,1.937
8854,La1.0Ba1.3Ca0.7Cu3.0O6.92,RE123,73.0,3.867,,11.64,BMS0210463,3.867,Two,2.335257532686353,1.9335
8855,La1.0Ba1.2Ca0.8Cu3.0O6.95,RE123,74.0,3.863,,11.630999999999998,BMS0210463,3.863,Two,2.343221175288176,1.9315
8856,La1.0Ba1.1Ca0.9Cu3.0O7.02,RE123,75.0,3.858,,11.613,BMS0210463,3.858,Two,2.3591484604918174,1.929
8857,La1.0Ba1.0Ca1.0Cu3.0O6.99,RE123,75.0,3.85,,11.56,BMS0210463,3.85,Two,2.406045466924764,1.925
8858,La1.0Ba0.9Ca1.1Cu3.0O7.05,RE123,71.0,3.824,,11.483,BMS0210463,3.824,Two,2.4741788536292346,1.912
8859,La1.0Ba0.8Ca1.2Cu3.0O7.11,RE123,60.0,3.803,,11.419,BMS0210463,3.803,Two,2.5308092010199634,1.9015
8918,Tl1.0Sr2.0Ca2.0Cu3.0O9.4,Tl1223,86.0,3.813,,15.24,PHC3240015,3.813,Three,,1.9065
8934,Hg0.75Mo0.25Ba2.0Cu1.0O4.59,Hg1201,12.0,3.883,,9.3547,PHC3250041,3.883,One,,1.9415
8935,Hg0.75Mo0.25Ba2.0Cu1.0O4.51,Hg1201,40.0,3.8875,,9.3592,PHC3250041,3.8875,One,,1.94375
8947,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,80.0,3.825447686219222,,30.88,JAP0858299,5.41,Two,,1.912723843109611
8948,Y1.0Ba2.0Cu3.0O7.0,Y123,89.0,3.81,3.88,11.67,JAP0858299,3.845,Two,2.294451151558029,1.905
8998,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,88.5,3.825447686219222,5.55,30.81,EPL0490086,5.48,Two,,1.912723843109611
9032,Tl2.0Ba2.0Cu1.0O6.056,Tl2201,40.0,3.867,,23.21,PR04611019,3.867,One,,1.9335
9044,Y1.0Ba2.0Cu4.0O8.0,Y124,77.5,3.8452,3.8666,27.2417,JAC2520076,3.8559,Two,2.2920652804048505,1.9226
9045,Y0.9Tb0.1Ba2.0Cu4.0O8.0,Y124,78.0,3.8459,3.8702,27.2521,JAC2520076,3.85805,Two,2.2964648391549387,1.92295
9046,Y0.9Ce0.1Ba2.0Cu4.0O8.0,Y124,38.0,3.8456,3.8747,27.2191,JAC2520076,3.86015,Two,2.2825047008133095,1.9228
9047,Y0.9Pr0.1Ba2.0Cu4.0O8.0,Y124,75.0,3.8446,3.8696,27.2321,JAC2520076,3.8571,Two,2.2880041492509204,1.9223
9056,Yb0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,83.6,3.8203,3.8542,11.7312,JAP0785212,3.83725,Two,2.2545592876545655,1.91015
9057,Tm0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,80.9,3.8254,3.8575,11.7349,JAP0785212,3.84145,Two,2.2512853456960387,1.9127
9058,Er0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,78.5,3.8269,3.8606,11.7393,JAP0785212,3.84375,Two,2.2473920093129256,1.91345
9059,Ho0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,74.1,3.8301,3.8651,11.741,JAP0785212,3.8476,Two,2.2458877657103598,1.91505
9060,Dy0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,69.1,3.8312,3.8704,11.7854,JAP0785212,3.8508,Two,2.2066004622080424,1.9156
9061,Gd0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,66.8,3.8484,3.8828,11.793,JAP0785212,3.8656,Two,2.199875608455393,1.9242
9062,Eu0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,64.0,3.8493,3.8958,11.8003,JAP0785212,3.87255,Two,2.1934162094561374,1.92465
9063,Sm0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,52.6,3.8541,3.8991,11.8038,JAP0785212,3.8766,Two,2.190319237333206,1.92705
9064,Nd0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,40.9,3.8637,3.8993,11.806,JAP0785212,3.8815,Two,2.1883725691416513,1.93185
9065,Gd1.0Ba2.0Cu3.0O6.968999999999999,RE123,91.0,3.8387,3.8968,11.6979,PHC2910025,3.86775,Two,2.284024765281303,1.91935
9066,Gd0.95Mo0.05Ba2.0Cu3.0O6.9479999999999995,RE123,82.4,3.8461,3.903,11.7015,PHC2910025,3.87455,Two,2.2808393082405756,1.92305
9067,Gd0.9Mo0.1Ba2.0Cu3.0O6.907,RE123,65.9,3.8844,3.8782,11.7126,PHC2910025,3.8813,Two,2.2710174823649956,1.9422
9068,Gd0.85Mo0.15Ba2.0Cu3.0O6.855,RE123,59.2,3.8795,3.8881,11.7312,PHC2910025,3.8838,Two,2.2545592876545655,1.93975
9069,Gd0.8Mo0.2Ba2.0Cu3.0O6.807,RE123,52.5,3.9376,3.9451,11.6571,PHC2910025,3.94135,Two,2.3201266117428934,1.9688
9070,Gd0.8Ca0.05Mo0.15Ba2.0Cu3.0O6.651,RE123,66.1,3.8504,3.897,11.6697,PHC2910025,3.8737,Two,2.3089775121003426,1.9252
9071,Gd0.75Ca0.1Mo0.15Ba2.0Cu3.0O6.671,RE123,75.1,3.8565,3.8929,11.7183,PHC2910025,3.8747,Two,2.2659738420505096,1.92825
9072,Gd0.7Ca0.15Mo0.15Ba2.0Cu3.0O6.716,RE123,86.3,3.8473,3.8939,11.7,PHC2910025,3.8706,Two,2.282166582007546,1.92365
9073,Gd0.65Ca0.2Mo0.15Ba2.0Cu3.0O6.818,RE123,84.1,3.8494,3.897,11.694,PHC2910025,3.8732,Two,2.287475677075425,1.9247
9074,Gd0.6Ca0.25Mo0.15Ba2.0Cu3.0O6.761,RE123,83.7,3.8392,3.9061,11.697,PHC2910025,3.87265,Two,2.2848211295414864,1.9196
9075,Gd0.55Ca0.3Mo0.15Ba2.0Cu3.0O6.626,RE123,80.7,3.8433,3.8949,11.7273,PHC2910025,3.8691,Two,2.258010199448688,1.92165
9076,Gd0.5Ca0.35Mo0.15Ba2.0Cu3.0O6.586,RE123,77.7,3.8352,3.8959,11.703,PHC2910025,3.86555,Two,2.2795120344736053,1.9176
9077,Gd0.45Ca0.4Mo0.15Ba2.0Cu3.0O6.537000000000001,RE123,73.0,3.8392,3.898,11.697,PHC2910025,3.8686,Two,2.2848211295414864,1.9196
9101,La1.85Sr0.15Cu1.0O4.0,T,39.0,3.773,,13.233,PHC3340025,3.773,One,2.4118440016401625,1.8865
9510,Tl1.0Sr2.0Ca1.0Cu2.0O6.8,Tl1212,68.0,3.7956,,12.1252,PR0455553,3.7956,Two,,1.8978
9514,Tl1.0Sr2.0Ca1.0Cu2.0O6.85,Tl1212,24.0,3.7901,,12.115,PR0455553,3.7901,Two,,1.89505
9525,Nd1.0Ba2.0Cu3.0O6.82,RE123,95.0,3.855,3.913,11.741,SUP0110455,3.884,Two,2.2458877657103598,1.9275
9526,Nd0.9Ca0.1Ba2.0Cu3.0O6.63,RE123,84.5,3.854,3.911,11.723,SUP0110455,3.8825,Two,2.2618150509140014,1.927
9527,Nd0.8Pr0.2Ba2.0Cu3.0O6.81,RE123,50.0,3.855,3.92,11.748,SUP0110455,3.8875,Two,2.239693821464499,1.9275
9548,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,97.0,3.8828,,9.523,PR06114370,3.8828,One,,1.9414
9549,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,96.0,3.8825,,9.51,PR06114370,3.8825,One,,1.94125
9595,Y1.0Ba1.0Sr1.0Cu2.95Mo0.05O7.07,Y123,85.0,3.8263,3.8126,11.5558,P063054501,3.81945,Two,2.177495648494206,1.91315
9596,Y1.0Ba1.0Sr1.0Cu2.9Mo0.1O7.16,Y123,86.0,3.8221,,11.5754,P063054501,3.8221,Two,2.197568571962253,1.91105
9597,Y1.0Ba1.0Sr1.0Cu2.8Mo0.2O7.3,Y123,68.0,3.8307,,11.5984,P063054501,3.8307,Two,2.2211235331747563,1.91535
9598,Hg1.0Ba2.0Cu1.0O4.15,Hg1201,97.2,3.88,,9.527,P063014508,3.88,One,,1.94
9599,Hg0.95Re0.05Ba2.0Cu1.0O4.37,Hg1201,96.0,3.872,,9.464,P063014508,3.872,One,,1.936
9600,Hg0.9Re0.1Ba2.0Cu1.0O4.42,Hg1201,95.0,3.872,,9.42,P063014508,3.872,One,,1.936
9601,Hg0.85Re0.15Ba2.0Cu1.0O4.58,Hg1201,35.0,3.876,,9.39,P063014508,3.876,One,,1.938
9664,La2.0Cu1.0O4.0625,T,17.0,3.789597372413064,5.3786,13.2087,SSC1140107,5.36895,One,2.4041689070642676,1.894798686206532
9665,La2.0Cu1.0O4.08,T,32.0,3.771566149492807,5.4346,13.227,SSC1140107,5.3842,One,2.4099489165596943,1.8857830747464035
9672,Y1.0Ba2.0Cu4.0O8.0,Y124,78.0,3.8538,3.8745,27.267,JAC2250586,3.86415,Two,2.3027680531334327,1.9269
9673,Y0.75Eu0.25Ba2.0Cu4.0O8.0,Y124,78.0,3.8648,3.8861,27.29,JAC2250586,3.87545,Two,2.312497846523054,1.9324
9674,Y0.5Eu0.5Ba2.0Cu4.0O8.0,Y124,77.0,3.8743,3.893,27.292,JAC2250586,3.88365,Two,2.3133439155134567,1.93715
9675,Y0.25Eu0.75Ba2.0Cu4.0O8.0,Y124,75.0,3.8745,3.8921,27.292,JAC2250586,3.8833,Two,2.3133439155134567,1.93725
9677,Y1.0Ba2.0Cu3.96Fe0.04O8.0,Y124,73.0,3.8623,3.8823,27.21,JAC2250586,3.8723,Two,2.278655086906981,1.93115
9678,Y1.0Ba2.0Cu3.92Fe0.08O8.0,Y124,70.0,3.8792,3.9084,27.138,JAC2250586,3.8938,Two,2.248196603252515,1.9396
9679,Y1.0Ba2.0Cu3.88Fe0.12O8.0,Y124,65.0,3.8718,3.9113,27.131,JAC2250586,3.89155,Two,2.2452353617861083,1.9359
9692,Y1.0Ba2.0Cu4.0O8.0,Y124,78.0,3.8538,3.8745,27.267,SST0080079,3.86415,Two,2.3027680531334327,1.9269
9693,Y1.0Ba2.0Cu3.96Fe0.04O8.0,Y124,73.0,3.8623,3.8823,27.21,SST0080079,3.8723,Two,2.278655086906981,1.93115
9694,Y1.0Ba2.0Cu3.92Fe0.08O8.0,Y124,70.0,3.8792,3.9084,27.138,SST0080079,3.8938,Two,2.248196603252515,1.9396
9695,Y1.0Ba2.0Cu3.88Fe0.12O8.0,Y124,65.0,3.8718,3.9113,27.131,SST0080079,3.89155,Two,2.2452353617861083,1.9359
9723,Tl1.0Sr1.75Th0.25Ca1.0Cu2.0O7.0,Tl1212,51.6,3.801,,12.099,PHC3490317,3.801,Two,,1.9005
9725,Tl1.0Sr2.0Ca0.75Th0.25Cu2.0O7.0,Tl1212,52.5,3.8,,12.094,PHC3490317,3.8,Two,,1.9
9727,Tl1.0Sr1.5Gd0.5Ca1.0Cu2.0O7.0,Tl1212,79.0,3.805,,12.026,PHC3110297,3.805,Two,,1.9025
9728,Tl1.0Sr1.5Tb0.5Ca1.0Cu2.0O7.0,Tl1212,80.0,3.796,,12.014,PHC3110297,3.796,Two,,1.898
9729,Tl1.0Sr1.5Dy0.5Ca1.0Cu2.0O7.0,Tl1212,80.0,3.795,,12.001,PHC3110297,3.795,Two,,1.8975
9730,Tl1.0Sr1.5Ho0.5Ca1.0Cu2.0O7.0,Tl1212,80.0,3.794,,11.996,PHC3110297,3.794,Two,,1.897
9731,Tl1.0Sr1.5Er0.5Ca1.0Cu2.0O7.0,Tl1212,78.0,3.787,,11.997,PHC3110297,3.787,Two,,1.8935
9732,Tl1.0Sr1.5Tm0.5Ca1.0Cu2.0O7.0,Tl1212,84.0,3.785,,11.983,PHC3110297,3.785,Two,,1.8925
9733,Tl1.0Sr1.5Yb0.5Ca1.0Cu2.0O7.0,Tl1212,84.0,3.783,,11.981,PHC3110297,3.783,Two,,1.8915
9734,Tl1.0Sr1.5La0.5Ca1.0Cu2.0O7.0,Tl1212,90.0,3.807,,12.071,PHC3110297,3.807,Two,,1.9035
9736,Tl1.0Sr1.5Pr0.5Ca1.0Cu2.0O7.0,Tl1212,88.0,3.809,,12.047,PHC3110297,3.809,Two,,1.9045
9737,Tl1.0Sr1.5Nd0.5Ca1.0Cu2.0O7.0,Tl1212,88.0,3.809,,12.046,PHC3110297,3.809,Two,,1.9045
9738,Tl1.0Sr1.5Sm0.5Ca1.0Cu2.0O7.0,Tl1212,86.0,3.803,,12.031,PHC3110297,3.803,Two,,1.9015
9739,Tl1.0Sr1.5Eu0.5Ca1.0Cu2.0O7.0,Tl1212,88.0,3.801,,12.024,PHC3110297,3.801,Two,,1.9005
9740,Tl1.0Sr1.5Lu0.5Ca1.0Cu2.0O7.0,Tl1212,82.0,3.782,,11.98,PHC3110297,3.782,Two,,1.891
9747,Eu1.0Ba2.0Cu3.0O7.0,RE123,84.4,3.8021,3.8453,11.5821,PHC3110246,3.8237,Two,2.386490300091403,1.90105
9748,Eu0.9Pr0.1Ba2.0Cu3.0O7.0,RE123,68.3,3.8305,3.8463,11.6157,PHC3110246,3.8384,Two,2.3567593677112706,1.91525
9749,Eu0.8Pr0.2Ba2.0Cu3.0O7.0,RE123,63.0,3.8551,,11.6106,PHC3110246,3.8551,Two,2.3612720985189695,1.92755
9750,Eu0.7Pr0.3Ba2.0Cu3.0O7.0,RE123,53.8,3.8579,,11.598,PHC3110246,3.8579,Two,2.3724211981615184,1.92895
9751,Eu0.6Pr0.4Ba2.0Cu3.0O7.0,RE123,37.8,3.8596,,11.5989,PHC3110246,3.8596,Two,2.3716248339013366,1.9298
9754,Hg1.0Ba2.0Cu1.0O4.09,Hg1201,98.0,3.8817,,9.5339,PHC3510329,3.8817,One,,1.94085
9772,Nd1.0Ba2.0Cu3.0O7.0,RE123,92.81,3.8719,3.9215,11.7399,PHC3390245,3.8967,Two,2.246861099806137,1.93595
9773,Nd0.97Ca0.03Ba2.0Cu3.0O7.0,RE123,90.36,3.8674,3.917,11.7423,PHC3390245,3.8922,Two,2.244737461778985,1.9337
9774,Nd0.94Ca0.06Ba2.0Cu3.0O7.0,RE123,88.0,3.8652,3.9104,11.751,PHC3390245,3.8878,Two,2.237039273930559,1.9326
9775,Nd0.9Ca0.1Ba2.0Cu3.0O7.0,RE123,85.34,3.8607,3.9044,11.751,PHC3390245,3.88255,Two,2.237039273930559,1.93035
