num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :
8205,Y2.0Ba4.0Cu7.0O15.0,Y247,84.0,3.8426,3.8779,50.6168,PHC3020010,"A. Matsushita, H. Ikuta, I. Hirabayashi, N. Yamada, S. Horii, S. Katano, S. Morii, T. Matsumoto, U. Mizutani, Y. Funahashi, Y. Kodama, Y. Yamada,",Synthesis and superonducting properties of (Y1-xPrx)Ba2Cu4O8 and (Y1-xPrx)2Ba4Cu7O15-y compounds,"Physica.C,302(1998)10-22",1998.0
8206,Y1.8Pr0.2Ba4.0Cu7.0O15.0,Y247,70.0,3.839,3.8772,50.4991,PHC3020010,"A. Matsushita, H. Ikuta, I. Hirabayashi, N. Yamada, S. Horii, S. Katano, S. Morii, T. Matsumoto, U. Mizutani, Y. Funahashi, Y. Kodama, Y. Yamada,",Synthesis and superonducting properties of (Y1-xPrx)Ba2Cu4O8 and (Y1-xPrx)2Ba4Cu7O15-y compounds,"Physica.C,302(1998)10-22",1998.0
8207,Y1.6Pr0.4Ba4.0Cu7.0O15.0,Y247,74.0,3.8426,3.8829,50.58,PHC3020010,"A. Matsushita, H. Ikuta, I. Hirabayashi, N. Yamada, S. Horii, S. Katano, S. Morii, T. Matsumoto, U. Mizutani, Y. Funahashi, Y. Kodama, Y. Yamada,",Synthesis and superonducting properties of (Y1-xPrx)Ba2Cu4O8 and (Y1-xPrx)2Ba4Cu7O15-y compounds,"Physica.C,302(1998)10-22",1998.0
8208,Y1.4Pr0.6Ba4.0Cu7.0O15.0,Y247,63.0,3.8355,3.8844,50.5756,PHC3020010,"A. Matsushita, H. Ikuta, I. Hirabayashi, N. Yamada, S. Horii, S. Katano, S. Morii, T. Matsumoto, U. Mizutani, Y. Funahashi, Y. Kodama, Y. Yamada,",Synthesis and superonducting properties of (Y1-xPrx)Ba2Cu4O8 and (Y1-xPrx)2Ba4Cu7O15-y compounds,"Physica.C,302(1998)10-22",1998.0
8209,Y1.2Pr0.8Ba4.0Cu7.0O15.0,Y247,57.0,3.8541,3.8858,50.5726,PHC3020010,"A. Matsushita, H. Ikuta, I. Hirabayashi, N. Yamada, S. Horii, S. Katano, S. Morii, T. Matsumoto, U. Mizutani, Y. Funahashi, Y. Kodama, Y. Yamada,",Synthesis and superonducting properties of (Y1-xPrx)Ba2Cu4O8 and (Y1-xPrx)2Ba4Cu7O15-y compounds,"Physica.C,302(1998)10-22",1998.0
8210,Y1.0Pr1.0Ba4.0Cu7.0O15.0,Y247,44.0,3.8527,3.8829,50.5932,PHC3020010,"A. Matsushita, H. Ikuta, I. Hirabayashi, N. Yamada, S. Horii, S. Katano, S. Morii, T. Matsumoto, U. Mizutani, Y. Funahashi, Y. Kodama, Y. Yamada,",Synthesis and superonducting properties of (Y1-xPrx)Ba2Cu4O8 and (Y1-xPrx)2Ba4Cu7O15-y compounds,"Physica.C,302(1998)10-22",1998.0
8211,Y0.8Pr1.2Ba4.0Cu7.0O15.0,Y247,33.0,3.8613,3.8923,50.5947,PHC3020010,"A. Matsushita, H. Ikuta, I. Hirabayashi, N. Yamada, S. Horii, S. Katano, S. Morii, T. Matsumoto, U. Mizutani, Y. Funahashi, Y. Kodama, Y. Yamada,",Synthesis and superonducting properties of (Y1-xPrx)Ba2Cu4O8 and (Y1-xPrx)2Ba4Cu7O15-y compounds,"Physica.C,302(1998)10-22",1998.0
8216,Y1.0Ba2.0Cu3.0O6.765,Y123,75.8,,,,PHC3010017,"H. Drulis, J. Klamut, T. Cichorek, Z. Henkie,",The change of Tc(onset) in YBa2Cu3O7-y due to hydrogenation,"Physica.C,301(1998)17-22",1998.0
8217,Y1.0Ba2.0Cu3.0H0.1O6.765,Y123,73.0,,,,PHC3010017,"H. Drulis, J. Klamut, T. Cichorek, Z. Henkie,",The change of Tc(onset) in YBa2Cu3O7-y due to hydrogenation,"Physica.C,301(1998)17-22",1998.0
8218,Y1.0Ba2.0Cu3.0H0.24O6.765,Y123,68.0,,,,PHC3010017,"H. Drulis, J. Klamut, T. Cichorek, Z. Henkie,",The change of Tc(onset) in YBa2Cu3O7-y due to hydrogenation,"Physica.C,301(1998)17-22",1998.0
8219,Y1.0Ba2.0Cu3.0O6.795,Y123,82.5,,,,PHC3010017,"H. Drulis, J. Klamut, T. Cichorek, Z. Henkie,",The change of Tc(onset) in YBa2Cu3O7-y due to hydrogenation,"Physica.C,301(1998)17-22",1998.0
8220,Y1.0Ba2.0Cu3.0H0.1O6.795,Y123,75.0,,,,PHC3010017,"H. Drulis, J. Klamut, T. Cichorek, Z. Henkie,",The change of Tc(onset) in YBa2Cu3O7-y due to hydrogenation,"Physica.C,301(1998)17-22",1998.0
8221,Y1.0Ba2.0Cu3.0H0.2O6.795,Y123,72.5,,,,PHC3010017,"H. Drulis, J. Klamut, T. Cichorek, Z. Henkie,",The change of Tc(onset) in YBa2Cu3O7-y due to hydrogenation,"Physica.C,301(1998)17-22",1998.0
8222,Cu0.25Tl0.75Ba2.0Ca2.0Cu3.0O11.0,Cu1223,108.0,,,,PHC3020137,"H. Hirabayashi, H. Ihara, H. Yamamoto, K. Tanaka, K. Tokiwa, M. Tokumoto, Nawazish A. Khan,","Synthesis of Cu1-xTlxBa2Ca2Cu3O11-y(x~0,7) superconductor by hot press","Physica.C,302(1998)137-142",1998.0
8223,Cu0.25Tl0.75Ba2.0Ca2.0Cu3.0O11.0,Cu1223,121.0,,,,PHC3020137,"H. Hirabayashi, H. Ihara, H. Yamamoto, K. Tanaka, K. Tokiwa, M. Tokumoto, Nawazish A. Khan,","Synthesis of Cu1-xTlxBa2Ca2Cu3O11-y(x~0,7) superconductor by hot press","Physica.C,302(1998)137-142",1998.0
8224,Cu0.25Tl0.75Ba2.0Ca2.0Cu3.0O11.0,Cu1223,117.0,,,,PHC3020137,"H. Hirabayashi, H. Ihara, H. Yamamoto, K. Tanaka, K. Tokiwa, M. Tokumoto, Nawazish A. Khan,","Synthesis of Cu1-xTlxBa2Ca2Cu3O11-y(x~0,7) superconductor by hot press","Physica.C,302(1998)137-142",1998.0
8225,Cu0.75Ti0.25Sr2.0Y1.3Ce0.7Cu2.0O8.71,Cu1222,21.0,3.8163,,28.595,PHC3030001,"J.Akimitsu, M.Sato, M.Tamura, T.Den,","A new Superconductor with 1222 structure (Cu1-xMx)Sr2(Y1-yCey)2Cu2Odelta(M=Ti,V,Cr,Fe,Co,Ga,Ge,Mo,Ce,W and Re)","Physica.C,303(1998)1-10",1998.0
8226,Cu0.75V0.25Sr2.0Y1.3Ce0.7Cu2.0O8.77,Cu1222,24.5,3.826,,28.2914,PHC3030001,"J.Akimitsu, M.Sato, M.Tamura, T.Den,","A new Superconductor with 1222 structure (Cu1-xMx)Sr2(Y1-yCey)2Cu2Odelta(M=Ti,V,Cr,Fe,Co,Ga,Ge,Mo,Ce,W and Re)","Physica.C,303(1998)1-10",1998.0
8229,Cu0.75Co0.25Sr2.0Y1.3Ce0.7Cu2.0O8.43,Cu1222,24.0,3.8077,,28.468000000000004,PHC3030001,"J.Akimitsu, M.Sato, M.Tamura, T.Den,","A new Superconductor with 1222 structure (Cu1-xMx)Sr2(Y1-yCey)2Cu2Odelta(M=Ti,V,Cr,Fe,Co,Ga,Ge,Mo,Ce,W and Re)","Physica.C,303(1998)1-10",1998.0
8230,Cu0.75Ga0.25Sr2.0Y1.3Ce0.7Cu2.0O8.6,Cu1222,12.0,3.8179,,28.649,PHC3030001,"J.Akimitsu, M.Sato, M.Tamura, T.Den,","A new Superconductor with 1222 structure (Cu1-xMx)Sr2(Y1-yCey)2Cu2Odelta(M=Ti,V,Cr,Fe,Co,Ga,Ge,Mo,Ce,W and Re)","Physica.C,303(1998)1-10",1998.0
8231,Cu0.75Ge0.25Sr2.0Y1.3Ce0.7Cu2.0O8.59,Cu1222,17.5,3.8131,,28.458000000000002,PHC3030001,"J.Akimitsu, M.Sato, M.Tamura, T.Den,","A new Superconductor with 1222 structure (Cu1-xMx)Sr2(Y1-yCey)2Cu2Odelta(M=Ti,V,Cr,Fe,Co,Ga,Ge,Mo,Ce,W and Re)","Physica.C,303(1998)1-10",1998.0
8234,Cu0.75W0.25Sr2.0Y1.3Ce0.7Cu2.0O8.81,Cu1222,31.5,3.8102,,28.395,PHC3030001,"J.Akimitsu, M.Sato, M.Tamura, T.Den,","A new Superconductor with 1222 structure (Cu1-xMx)Sr2(Y1-yCey)2Cu2Odelta(M=Ti,V,Cr,Fe,Co,Ga,Ge,Mo,Ce,W and Re)","Physica.C,303(1998)1-10",1998.0
8235,Cu0.75Re0.25Sr2.0Y1.3Ce0.7Cu2.0O9.06,Cu1222,33.5,3.8159,,28.371,PHC3030001,"J.Akimitsu, M.Sato, M.Tamura, T.Den,","A new Superconductor with 1222 structure (Cu1-xMx)Sr2(Y1-yCey)2Cu2Odelta(M=Ti,V,Cr,Fe,Co,Ga,Ge,Mo,Ce,W and Re)","Physica.C,303(1998)1-10",1998.0
8246,Cu6.5Sr2.0Ca5.0Cr0.5O15.17,Cu1256,32.0,3.8651,,24.191999999999997,PHC3020244,"E. Takayama-Muromachi, S.M. Loureiro, Y. Matsui,",New series of high-Tc Cr-based superconductors,"Physica.C,302(1998)244-256",1998.0
8251,Cu2.5Sr2.0Ca1.0Cr0.5O7.5,Cu1212,81.0,3.8669,,11.395999999999999,PHC3020244,"E. Takayama-Muromachi, S.M. Loureiro, Y. Matsui,",New series of high-Tc Cr-based superconductors,"Physica.C,302(1998)244-256",1998.0
8252,Cu3.5Sr2.0Ca2.0Cr0.5O9.55,Cu1223,103.0,3.8577,,14.575,PHC3020244,"E. Takayama-Muromachi, S.M. Loureiro, Y. Matsui,",New series of high-Tc Cr-based superconductors,"Physica.C,302(1998)244-256",1998.0
8253,Cu4.5Sr2.0Ca3.0Cr0.5O11.45,Cu1234,71.0,3.8593,,17.776,PHC3020244,"E. Takayama-Muromachi, S.M. Loureiro, Y. Matsui,",New series of high-Tc Cr-based superconductors,"Physica.C,302(1998)244-256",1998.0
8254,Cu5.5Sr2.0Ca4.0Cr0.5O13.35,Cu1245,65.0,3.8614,,20.975,PHC3020244,"E. Takayama-Muromachi, S.M. Loureiro, Y. Matsui,",New series of high-Tc Cr-based superconductors,"Physica.C,302(1998)244-256",1998.0
8269,La1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,52.4,3.8932,,11.759,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8270,Nd1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,56.4,3.8887,,11.689,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8271,Sm1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,70.7,3.8424,3.8836,11.657,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8272,Eu1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,76.8,3.8361,3.883,11.655,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8273,Gd1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,85.6,3.8285,3.8782,11.654000000000002,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8274,Dy1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,86.5,3.8068,3.8743,11.632,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8275,Ho1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,86.8,3.8042,3.8739,11.61,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8276,Y1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,87.4,3.7976,3.8725,11.606,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8279,Tl0.5Pb0.5Sr4.0Cu2.0C0.9N0.1O7.0,Tl1222,76.0,3.821,,16.503,SUP0110123,"Bernard Raveau, I. Gameson, Martin O. Jones, P.P. Edwards,",The Effect of Nitrates on Thallium based Oxycarbonate Superconductors,"J.Superconductivity,11(1998)123",1998.0
8280,Tl0.5Pb0.5Sr4.0Cu2.0C0.7N0.3O7.0,Tl1222,70.0,3.821,,16.503,SUP0110123,"Bernard Raveau, I. Gameson, Martin O. Jones, P.P. Edwards,",The Effect of Nitrates on Thallium based Oxycarbonate Superconductors,"J.Superconductivity,11(1998)123",1998.0
8281,Tl0.5Pb0.5Sr4.0Cu2.0C0.5N0.5O7.0,Tl1222,70.0,3.821,,16.503,SUP0110123,"Bernard Raveau, I. Gameson, Martin O. Jones, P.P. Edwards,",The Effect of Nitrates on Thallium based Oxycarbonate Superconductors,"J.Superconductivity,11(1998)123",1998.0
8282,Tl0.78Bi0.22Sr1.6Ba0.4Ca2.0Cu3.0O9.0,Tl1223,108.0,,,,SUP0110159,"A. Goyal, D.K. Christen, E.D. Specht, J.D. Budai, J.H. Wang, J.R. Thompson, J.Y. Lao., L.P. Guo, M. Paranthaman, Z.F. Ren,",Epitaxial Film Growth of Tl0.78Bi0.22Sr1.6Ba0.4Ca2Cu3O9 on Rolling Assisted Biaxially Textured Nickel Substrates with YSZ and CeO2Buffer Layers,"J.Superconductivity,11(1998)159",1998.0
8283,Hg0.7Cr0.3Sr2.0Cu1.0O4.0,Hg1201,63.0,3.8439,,8.6978,SUP0110141,"G.P. Peacock, I. Gameson, J.A. Hriljac, M. Slaski, M.O. Jones, Neil C. Hyatt, Peter P. Edwards,",Synthe sis and Structure of Hg1-xCrxSr2CuO4+delta Mercurocuprates,"J.Superconductivity,11(1998)141",1998.0
8284,Y1.0Ba2.0Cu3.0Li0.02O7.0,Y123,91.18,,,,SUP0100231,"Elena Cimpoiasu, J. Jaklovszky, Mihaela Carmen Bunescu, V. Sandu,",The Effect of liOH Addition to the Superconducting Properties of YBa2Cu3O7-x,"J.Superconductivity,10(1997)231",1997.0
8285,Y1.0Ba2.0Cu3.0Li0.08O7.0,Y123,89.2,,,,SUP0100231,"Elena Cimpoiasu, J. Jaklovszky, Mihaela Carmen Bunescu, V. Sandu,",The Effect of liOH Addition to the Superconducting Properties of YBa2Cu3O7-x,"J.Superconductivity,10(1997)231",1997.0
8286,Y1.0Ba2.0Cu3.0Li0.1O7.0,,88.91,,,,SUP0100231,"Elena Cimpoiasu, J. Jaklovszky, Mihaela Carmen Bunescu, V. Sandu,",The Effect of liOH Addition to the Superconducting Properties of YBa2Cu3O7-x,"J.Superconductivity,10(1997)231",1997.0
8287,Y1.0Ba2.0Cu3.0Li0.3O7.0,,86.0,,,,SUP0100231,"Elena Cimpoiasu, J. Jaklovszky, Mihaela Carmen Bunescu, V. Sandu,",The Effect of liOH Addition to the Superconducting Properties of YBa2Cu3O7-x,"J.Superconductivity,10(1997)231",1997.0
8288,Y1.0Ba2.0Cu3.0Li0.5O7.0,,83.79,,,,SUP0100231,"Elena Cimpoiasu, J. Jaklovszky, Mihaela Carmen Bunescu, V. Sandu,",The Effect of liOH Addition to the Superconducting Properties of YBa2Cu3O7-x,"J.Superconductivity,10(1997)231",1997.0
8289,Hg1.0Ba2.0Cu1.0O4.08,Hg1201,96.0,3.8928,,9.5528,SUP0110059,"A.L. Vasiliev, E.P. Kvam, H.Luo, M. Chandrasekhar, M. Chen, Q. Cai, R. Li, S.H. Liou, W.B. Yelon,",Nautron and Raman Scattering Studies of HgBa2CuO4+delta,"J.Superconductivity,11(1998)59",1998.0
8290,Bi2.0Sr2.0Ca1.0Cu1.4K0.6O8.0,Bi2212,85.0,5.41,5.42,30.76,PHC3000033,"Ajay Mohan Suvarna, C.S. Sunandana,",Magnetic penetration depth in K-doped Bi-2212 Bi2Sr2CaCu2-xKO8+delta: ESR study,"Physica.C,300(1998)33-37",1998.0
8291,Bi2.0Sr2.0Ca1.0Cu1.3K0.7O8.0,Bi2212,87.0,5.4,5.43,30.72,PHC3000033,"Ajay Mohan Suvarna, C.S. Sunandana,",Magnetic penetration depth in K-doped Bi-2212 Bi2Sr2CaCu2-xKO8+delta: ESR study,"Physica.C,300(1998)33-37",1998.0
8292,Bi2.0Sr2.0Ca1.0Cu1.2K0.8O8.0,Bi2212,93.0,5.42,5.41,30.69,PHC3000033,"Ajay Mohan Suvarna, C.S. Sunandana,",Magnetic penetration depth in K-doped Bi-2212 Bi2Sr2CaCu2-xKO8+delta: ESR study,"Physica.C,300(1998)33-37",1998.0
8293,Bi2.0Sr2.0Ca1.0Cu2.0O8.218,Bi2212,70.0,,,,PHC3070265,"Shuquan Guo, Wenbin Wu, Xia Zhao, Xiao-Guang Li, Xiaojuan Fan, Xuefeng Sun, Xuefeng sun, Zhongxian Zhao,",Correlation between Tc and ns/m* in Bi2Sr2CaCu2O8+delta single crystals,"Physica.C,307(1998)265-270",1998.0
8295,Y1.0Ba2.0Cu3.0O7.0,Y123,89.5,,,,SSC1060231,"Davinder Kaur, H.W. Weber, R. Pinto,",MICROWAVE PENETRATION DEPTH MEASUREMENTS OF Ag-YBa2Cu3O7-delta THIN FILMS,Solid State Commun.106(1998)231-234,1998.0
8297,Hg1.0Ba2.0Cu1.0O4.0489999999999995,Hg1201,70.0,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8298,Hg1.0Ba2.0Cu1.0O4.055,Hg1201,78.2,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8299,Hg1.0Ba2.0Cu1.0O4.066,Hg1201,88.5,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8300,Hg1.0Ba2.0Cu1.0O4.096,Hg1201,95.6,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8301,Hg1.0Ba2.0Cu1.0O4.0969999999999995,Hg1201,95.3,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8302,Hg1.0Ba2.0Cu1.0O4.1,Hg1201,94.1,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8303,Hg1.0Ba2.0Cu1.0O4.101,Hg1201,93.4,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8304,Hg1.0Ba2.0Cu1.0O4.103,Hg1201,92.5,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8305,Hg1.0Ba2.0Cu1.0O4.105,Hg1201,90.9,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8306,Hg1.0Ba2.0Cu1.0O4.1080000000000005,Hg1201,89.1,,,,PHC2970103,"C. Rossel, E.M. Kopnin, G.I. Meijer, H. Keller, H. Schwer, J. Hofer, J. Karpinski, M. Willemin, R. Molinski,",Doping dependence of superconducting parameters in HgBa2CuO4+delta single crystals,"Physica.C,297(1998)103-110",1998.0
8307,La1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,52.4,3.8982,,11.759,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8308,Nd1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,56.4,3.8887,,11.689,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8309,Sm1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,70.7,3.8424,3.8836,11.657,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8310,Eu1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,76.8,3.8361,3.883,11.655,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8311,Gd1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,85.6,3.8285,3.8782,11.654000000000002,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8312,Dy1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,86.5,3.8068,3.8743,11.632,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8313,Ho1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,86.8,3.8042,3.8739,11.61,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8314,Y1.0Ba1.5Sr0.5Cu3.0O7.0,Y123,87.4,3.7976,3.8725,11.606,MRB0331241,"C.M. Wang, H.-C.I. Kao, J.T. Huang, M.Y. Lin,","Series of R(Ba,Sr)2Cu3Oz compounds with fixed Ba and Sr content and different rare-earth replacement R","Mat. Res. Bull., 33(1998)1241",1998.0
8320,Bi1.6Pb0.4Sr2.0Cu3.0Ca2.0O10.11,Bi2223,84.0,5.4110000000000005,,37.03,SUP0110367,"T.K. Dey,",Thermoelectric Power of Deoxygenated Bi1.6Pb0.4Sr2Ca2Cu3O10+delta Sintered Superconducting Pellets,"J.Superconductivity,11(1998)367",1998.0
8321,Bi1.6Pb0.4Sr2.0Cu3.0Ca2.0O10.08,Bi2223,60.0,5.4110000000000005,,37.03,SUP0110367,"T.K. Dey,",Thermoelectric Power of Deoxygenated Bi1.6Pb0.4Sr2Ca2Cu3O10+delta Sintered Superconducting Pellets,"J.Superconductivity,11(1998)367",1998.0
8322,Bi1.6Pb0.4Sr2.0Cu3.0Ca2.0O10.04,Bi2223,45.0,5.4110000000000005,,37.03,SUP0110367,"T.K. Dey,",Thermoelectric Power of Deoxygenated Bi1.6Pb0.4Sr2Ca2Cu3O10+delta Sintered Superconducting Pellets,"J.Superconductivity,11(1998)367",1998.0
8323,Y1.0Ba2.0Cu3.0Li0.02O7.0,Y123,89.3,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
8324,Y1.0Ba2.0Cu3.0Li0.02O7.0,Y123,89.1,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
8325,Y1.0Ba2.0Cu3.0Li0.02O7.0,Y123,89.4,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
8326,Y1.0Ba2.0Cu3.0Li0.02O7.0,Y123,88.3,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
8327,Y1.0Ba2.0Cu3.0Li0.06O7.0,Y123,87.1,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
8328,Y1.0Ba2.0Cu3.0Li0.06O7.0,Y123,86.7,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
8329,Y1.0Ba2.0Cu3.0Li0.06O7.0,Y123,88.8,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
8330,Y1.0Ba2.0Cu3.0Li0.06O7.0,Y123,86.8,,,,SUP0110327,"Alina Totovana, M. Velter-Stefanescu, V. Sandu,",Microwave Supectroscipy in YBCO Superconductors: Influence of Neutron Irradiation on the 123 Phase,"J.Superconductivity , 11(1998)327",1998.0
